"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"1313","Mollusca","ZZZ","ZZZ","Gastropoda","Caenogastropoda","ZZZ","ZZZ","Littorinimorpha","ZZZ","ZZZ","Truncatelloidea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Truncatelloidea","Superfamily"
"1314","Mollusca","ZZZ","ZZZ","Gastropoda","Caenogastropoda","ZZZ","ZZZ","Littorinimorpha","ZZZ","ZZZ","Truncatelloidea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Truncatelloidea","Superfamily"
"1315","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Tubifex","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"1316","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Tubificinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"1317","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Tubificinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"1318","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Tubificinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"1319","Mollusca","ZZZ","ZZZ","Gastropoda","Prosobranchia","ZZZ","ZZZ","Archaeogastropoda","ZZZ","ZZZ","ZZZ","Turbinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Turbinidae","Family"
"1320","Mollusca","ZZZ","ZZZ","Gastropoda","Prosobranchia","ZZZ","ZZZ","Archaeogastropoda","ZZZ","ZZZ","ZZZ","Turbinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Turbo","ZZZ","ZZZ","ZZZ","ZZZ","Turbinidae","Family"
"1321","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Tvetenia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1322","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Tvetenia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1323","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Tvetenia","Tvetenia Bavarica Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1324","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Tvetenia","Tvetenia Bavarica Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1325","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Tvetenia Discoloripes Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1326","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Tvetenia Discoloripes Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1327","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Tvetenia Discoloripes Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1328","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Tvetenia Discoloripes Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"1329","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Limnesiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Tyrrellia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"1330","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Uenoidae","Family"
"1331","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Uenoidae","Family"
